Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-18240,09-04-2022,13-04-2022,Anna Clark,Consumer,West,Office Supplies,Storage,182.66,1,0.1,27.4
ORD-19131,01-02-2024,02-02-2024,Maria Chen,Home Office,West,Technology,Accessories,1145.79,3,0,443.74
ORD-17241,10-04-2022,14-04-2022,Maria Brown,Consumer,South,Furniture,Furnishings,2821.02,3,0,-801.53
ORD-15902,22-03-2023,25-03-2023,Nina Young,Corporate,West,Office Supplies,Storage,282.86,2,0,-22.26
ORD-18903,22-02-2022,23-02-2022,Anna Walker,Home Office,East,Technology,Copiers,2123.64,2,0,485.97
ORD-19352,12-11-2024,13-11-2024,Nina Garcia,Consumer,West,Furniture,Tables,1737.68,2,0.2,20.6
ORD-14821,06-06-2022,08-06-2022,Priya Davis,Consumer,Central,Office Supplies,Art,78.03,1,0,12.3
ORD-14715,24-08-2024,28-08-2024,Maria Chen,Consumer,East,Office Supplies,Labels,284,4,0.2,0.53
ORD-19730,06-06-2023,08-06-2023,Wei Patel,Consumer,Central,Office Supplies,Storage,122.4,6,0,42.55
ORD-12600,21-10-2024,24-10-2024,Sara Brown,Consumer,West,Technology,Phones,4215.57,3,0,582.98
ORD-12035,27-01-2024,29-01-2024,Mohammed Patel,Consumer,East,Office Supplies,Labels,161.74,2,0.2,13.58
ORD-12631,07-08-2023,11-08-2023,Anna Young,Consumer,Central,Technology,Copiers,1893.18,1,0.2,108.12
ORD-16681,02-04-2022,04-04-2022,Linda Patel,Home Office,Central,Technology,Copiers,1429.09,4,0.15,-91.97
ORD-10079,15-07-2023,22-07-2023,Mohammed Rodriguez,Consumer,East,Office Supplies,Art,125.13,4,0.3,10.41
ORD-10639,06-12-2022,07-12-2022,John Smith,Consumer,south,Technology,Machines,3661.24,4,0.1,125.66
ORD-12599,06-12-2023,10-12-2023,John Martinez,Consumer,South,Office Supplies,Storage,881.14,5,0.1,153.1
ORD-16574,04-10-2022,05-10-2022,Fatima Brown,Corporate,East,Furniture,Tables,62.39,1,0.1,0.21
ORD-11417,23-04-2022,27-04-2022,Maria Lewis,Corporate,West,Office Supplies,Envelopes,73.41,1,0.1,13.76
ORD-13455,22-08-2023,24-08-2023,John Young,Consumer,South,Furniture,Bookcases,2957.9,3,0.1,-260.13
ORD-19070,17-02-2024,21-02-2024,Carlos Walker,Corporate,East,Furniture,Tables,3754,5,0,981.71
ORD-11141,18-03-2024,19-03-2024,David Young,Corporate,East,Office Supplies,Labels,318.55,2,0.1,63.36
ORD-17434,10-03-2023,13-03-2023,Maria Johnson,Consumer,East,Office Supplies,Binders,29.93,1,0.3,2.5
ORD-15728,03-08-2023,07-08-2023,,Corporate,East,Office Supplies,Envelopes,135.3,3,0,55.98
ORD-17591,09-04-2024,12-04-2024,Kevin Lee,Corporate,West,Technology,Phones,2924.92,2,0.3,-24.66
ORD-14347,22-10-2022,24-10-2022,Carlos Johnson,Corporate,East,Office Supplies,Envelopes,280.28,2,0,56.66
ORD-12028,17-01-2023,18-01-2023,James Khan,Home Office,West,Technology,Accessories,1899.27,1,0.15,154.5
ORD-16247,26-06-2023,29-06-2023,James Lewis,Home Office,East,Office Supplies,Storage,344.9,4,0.4,-25.06
ORD-14095,16-12-2023,20-12-2023,Mohammed Clark,Consumer,South,Furniture,Bookcases,174.42,2,0,-35.06
ORD-17536,01-09-2024,02-09-2024,,Home Office,East,Technology,Phones,8335.44,4,0.15,38.64
ORD-12070,09-04-2023,16-04-2023,Mohammed Johnson,Home Office,West,Furniture,Furnishings,799.28,1,,196.72
ORD-17553,13-12-2024,15-12-2024,Wei Garcia,Home Office,South,Office Supplies,Paper,305.96,4,0.3,-1.96
ORD-12746,10-02-2024,12-02-2024,Nina Khan,Corporate,West,Office Supplies,Envelopes,453.82,6,0.1,19.06
ORD-10965,17-01-2024,20-01-2024,Nina Garcia,Home Office,Central,Furniture,Bookcases,1184.82,1,0,-100.71
ORD-10675,25-03-2022,27-03-2022,Sara Young,Consumer,East,Technology,Phones,6070.6,3,0.1,-106.87
ORD-14603,17-11-2022,21-11-2022,Nina Johnson,Consumer,West,Furniture,Furnishings,2190.78,2,0,-165.11
ORD-13963,12-12-2023,15-12-2023,David Patel,Consumer,South,Office Supplies,Paper,45.46,3,0.3,4.58
ORD-11096,07-01-2023,11-01-2023,Fatima Lee,Consumer,West,Office Supplies,Labels,184.52,2,0,20.44
ORD-12784,06-05-2024,09-05-2024,Carlos Wilson,Corporate,East,Technology,Accessories,2564.95,2,0.3,47.73
ORD-17100,25-12-2024,28-12-2024,Carlos Davis,Corporate,West,Office Supplies,Storage,343.28,2,0.15,41.15
ORD-11648,09-03-2022,13-03-2022,Tom Johnson,Consumer,West,Technology,Machines,90.11,1,0.5,-10.61
ORD-18705,04-11-2023,08-11-2023,David Patel,Home Office,central,Office Supplies,Binders,79.58,2,0.2,16.86
ORD-16929,20-10-2024,24-10-2024,Maria Johnson,Consumer,West,Technology,Phones,2068.29,3,0,409.5
ORD-12830,15-12-2022,17-12-2022,Maria Rodriguez,Corporate,East,Technology,Accessories,7246.69,4,0.1,280.64
ORD-17046,13-07-2023,15-07-2023,Carlos Smith,Corporate, East ,Office Supplies,Envelopes,81.84,1,0.2,4.76
ORD-13983,11-01-2022,13-01-2022,Carlos Lewis,Corporate,West,Office Supplies,Binders,13.42,1,0,0.81
ORD-10060,19-10-2024,22-10-2024,Wei Khan,Consumer,West,Office Supplies,Binders,405.72,2,0.1,74.47
ORD-17847,07-06-2023,11-06-2023,,Consumer,Central,Furniture,Tables,486.24,2,0,89.03
ORD-15990,16-07-2022,20-07-2022,John Martinez,Corporate,West,Office Supplies,Labels,204.9,4,0.2,6.32
ORD-14278,15-10-2024,18-10-2024,Priya Brown,Corporate,West,Furniture,Chairs,2395.32,3,0,376.18
ORD-17239,11-03-2022,15-03-2022,Wei Chen,Corporate,South,Office Supplies,Art,143.85,1,0.2,23.61
ORD-16077,03-04-2024,05-04-2024,Mohammed Lewis,Home Office,West,Furniture,Chairs,547.52,2,0.5,-204.78
ORD-12483,13-09-2023,16-09-2023,Priya Chen,Consumer,West,Office Supplies,Art,281.74,2,0.1,54.33
ORD-10163,26-10-2022,27-10-2022,Linda Clark,Consumer,Central,Office Supplies,Binders,6.72,1,0,-0.41
ORD-10606,09-09-2022,12-09-2022,Kevin Young,Corporate,West,Technology,Machines,1727.97,1,0,793.46
ORD-11010,22-10-2023,27-10-2023,Maria Khan,Consumer,West,Furniture,Bookcases,133.2,1,0.5,-25.06
ORD-11831,01-12-2022,03-12-2022,Grace Garcia,Corporate,South,Furniture,Bookcases,1905.3,2,0,166.84
ORD-12571,24-02-2023,26-02-2023,Nina Patel,Consumer,Central,Technology,Phones,359.9,1,0.4,-13.31
ORD-10488,11-08-2024,14-08-2024,Wei Johnson,Consumer,East,Office Supplies,Art,250.52,5,0.1,47.86
ORD-17749,12-10-2023,14-10-2023,Wei Rodriguez,Corporate,West,Technology,Accessories,1277.12,1,0.1,115.88
ORD-16263,24-06-2024,27-06-2024,David Martinez,Consumer,West,Furniture,Chairs,873.04,4,0,68.92
ORD-10112,05-03-2023,06-03-2023,David Clark,Consumer,West,Office Supplies,Envelopes,222.92,2,0.15,20.9
ORD-14309,20-05-2023,24-05-2023,Maria Brown,Consumer,Central,Office Supplies,Envelopes,11.22,1,0,4.06
ORD-14410,02-11-2023,04-11-2023,David Patel,Corporate,South,Office Supplies,Envelopes,153.83,2,0.1,33.32
ORD-14029,21-07-2023,23-07-2023,Sara Martinez,Corporate,Central,Office Supplies,Paper,20.74,3,0.2,-0.16
ORD-10920,26-07-2022,30-07-2022,James Brown,Consumer, South ,Office Supplies,Labels,179.59,1,0.15,-4.83
ORD-17228,04-09-2022,09-09-2022,James Khan,Consumer,West,Office Supplies,Storage,118.4,1,0.15,-0.89
ORD-16769,10-09-2022,13-09-2022,Wei Chen,Corporate,East,Office Supplies,Storage,346.83,3,0,43.74
ORD-17582,18-05-2023,21-05-2023,Kevin Lewis,Home Office,West,Office Supplies,Art,159.49,1,0.3,-3.44
ORD-19037,14-09-2024,18-09-2024,Mohammed Lewis,Corporate,South,Technology,Copiers,880.78,1,0.1,55.86
ORD-13325,22-11-2023,26-11-2023,Sara Chen,Consumer,East,Office Supplies,Paper,499.66,3,0.1,124.59
ORD-15284,02-05-2023,06-05-2023,Sara Smith,Corporate,East,Furniture,Furnishings,2295.43,6,0.4,-53.17
ORD-12423,07-07-2023,09-07-2023,James Clark,Corporate,West,Technology,Accessories,5024.09,4,0.1,841.98
ORD-13654,09-12-2024,16-12-2024,Maria Johnson,Consumer,South,Furniture,Chairs,1803.42,3,0,-96.16
ORD-14686,06-11-2024,07-11-2024,Grace Johnson,Consumer,West,Furniture,Tables,670.73,2,0.1,-70.65
ORD-10403,17-06-2022,18-06-2022,James Johnson,Consumer,South,Technology,Phones,1126.12,1,0,166.28
ORD-17592,07-11-2022,09-11-2022,Anna Brown,Consumer,West,Office Supplies,Envelopes,110.62,1,0.15,16.83
ORD-13171,15-10-2022,17-10-2022,Maria Garcia,Corporate,West,Technology,Phones,5671.86,3,0,746.46
ORD-10831,24-11-2024,28-11-2024,Priya Clark,Corporate,East,Office Supplies,Paper,167.18,3,,21.82
ORD-13923,17-06-2022,20-06-2022,Priya Rodriguez,Consumer,East,Technology,Copiers,758.02,1,0.15,79.43
ORD-18114,24-07-2022,31-07-2022,Carlos Wilson,Consumer,East,Furniture,Tables,889.44,1,0,141.58
ORD-16864,17-12-2022,24-12-2022,James Rodriguez,Consumer,South,Furniture,Furnishings,2119.5,3,0,-165.12
ORD-14406,06-08-2022,13-08-2022,Maria Patel,Consumer,East,Furniture,Chairs,862.92,4,0,-20.48
ORD-13242,26-06-2023,01-07-2023,Fatima Walker,Consumer,South,Technology,Machines,7372.66,4,0.1,2206.97
ORD-18282,25-02-2022,28-02-2022,Linda Wilson,Consumer,East,Office Supplies,Art,139.29,1,0.15,15.22
ORD-17132,10-11-2023,15-11-2023,Priya Wilson,Consumer,West,Technology,Copiers,387.68,1,0,-8.82
ORD-16916,13-04-2022,15-04-2022,Wei Brown,Corporate,West,Office Supplies,Storage,380,3,0.4,25.61
ORD-11225,21-08-2022,22-08-2022,James Young,Corporate,East,Technology,Phones,3339.24,4,0,633.1
ORD-15289,19-04-2023,21-04-2023,Tom Walker,Consumer,East,Office Supplies,Paper,185.38,1,0,80.41
ORD-11109,20-04-2024,24-04-2024,Nina Chen,Corporate,East,Office Supplies,Storage,1450.38,6,0,70.33
ORD-15492,01-08-2022,06-08-2022,John Garcia,Consumer,west,Furniture,Tables,2249.9,3,0.2,111.96
ORD-10378,24-12-2024,28-12-2024,Tom Khan,Consumer,Central,Technology,Machines,2166.98,5,0.1,98.51
ORD-12199,09-01-2023,10-01-2023,Wei Patel,Consumer,East,Office Supplies,Envelopes,408.56,2,0.1,38.7
ORD-18762,05-07-2024,08-07-2024,Anna Rodriguez,Consumer,South,Office Supplies,Envelopes,117.28,2,0.15,17.69
ORD-13543,27-06-2022,29-06-2022,Carlos Patel,Consumer,South,Furniture,Chairs,1419.82,2,0,274.54
ORD-12345,13-02-2022,15-02-2022,Wei Lee,Consumer,Central,Office Supplies,Labels,51.27,2,0.15,-0.06
ORD-13484,01-10-2022,05-10-2022,David Brown,Consumer,Central,Technology,Phones,5122.65,6,0.5,-541.35
ORD-16562,18-01-2024,22-01-2024,Maria Davis,Home Office,East,Office Supplies,Paper,13.39,1,0,5.6
ORD-16184,04-12-2024,09-12-2024,Mohammed Johnson,Consumer,West,Furniture,Bookcases,1979.08,2,0.1,-442.28
ORD-17349,27-04-2022,29-04-2022,Wei Chen,Corporate,East,Technology,Machines,2111.45,1,0.1,880.58
ORD-10652,24-09-2024,25-09-2024,,Consumer,West,Office Supplies,Labels,167.47,2,,39.51
ORD-17155,18-10-2024,21-10-2024,,Consumer,West,Office Supplies,Storage,776.68,4,0,160.68
ORD-19162,26-12-2023,29-12-2023,Nina Walker,Consumer,East,Technology,Copiers,1678.04,1,0,302.84
ORD-10794,27-01-2023,30-01-2023,Grace Wilson,Corporate,West,Office Supplies,Storage,90.04,1,0.1,19.84
ORD-12313,08-06-2024,11-06-2024,Maria Garcia,Corporate,East,Office Supplies,Storage,43.34,1,0.3,1.96
ORD-14339,05-12-2024,08-12-2024,Kevin Smith,Consumer,West,Office Supplies,Envelopes,59.6,1,0,12.15
ORD-17358,08-09-2022,12-09-2022,Mohammed Walker,Consumer,West,Furniture,Bookcases,726.23,1,0,38.84
ORD-14927,23-04-2023,27-04-2023,James Wilson,Consumer,Central,Office Supplies,Labels,342.34,2,0,2.65
ORD-16563,16-12-2024,18-12-2024,Kevin Brown,Consumer,East,Office Supplies,Paper,620.02,5,0.3,48.62
ORD-13623,26-10-2023,28-10-2023,Wei Wilson,Corporate,West,Furniture,Chairs,1114.51,3,0.1,310.65
ORD-11754,09-03-2023,11-03-2023,Carlos Davis,Consumer,South,Technology,Copiers,6518.1,3,0.1,1674.9
ORD-12420,14-08-2023,17-08-2023,Wei Young,Home Office,South,Office Supplies,Paper,496.94,2,0,131.11
ORD-16500,26-04-2022,27-04-2022,Carlos Brown,Consumer,South,Technology,Accessories,680.65,1,0,86.5
ORD-17878,25-07-2022,27-07-2022,Sara Patel,Consumer,East,Technology,Copiers,1859.81,2,0.2,199.5
ORD-17182,27-11-2023,02-12-2023,John Martinez,Consumer,West,Technology,Machines,4371.8,4,0.1,-149.24
ORD-15851,05-07-2023,09-07-2023,Linda Brown,Home Office,West,Furniture,Bookcases,3300.26,6,0.4,-1292.03
ORD-13906,13-10-2023,15-10-2023,Linda Brown,Corporate,West,Furniture,Tables,531.24,1,0.15,91.85
ORD-17415,12-08-2023,13-08-2023,John Brown,Corporate,West,Office Supplies,Art,520.83,3,0,134.17
ORD-13679,20-08-2023,22-08-2023,John Young,Home Office, South ,Furniture,Bookcases,430.09,2,0.5,-114.09
ORD-14068,05-09-2022,06-09-2022,Mohammed Wilson,Consumer,East,Office Supplies,Binders,332.59,3,0.1,58.78
ORD-15686,09-07-2024,12-07-2024,Carlos Khan,Consumer,East,Furniture,Bookcases,1086.68,3,0.4,-432.93
ORD-12539,22-06-2024,23-06-2024,Wei Chen,Consumer,Central,Office Supplies,Paper,307.62,2,0,20.36
ORD-13766,10-10-2023,13-10-2023,Kevin Young,Consumer,Central,Furniture,Tables,1411.81,2,0.1,-347.38
ORD-12476,16-10-2023,18-10-2023,David Davis,Consumer,West,Technology,Copiers,4389.98,5,0.3,1166.01
ORD-17794,04-10-2024,05-10-2024,Wei Young,Corporate,West,Office Supplies,Paper,165.66,1,0,34.12
ORD-11649,07-05-2022,12-05-2022,Kevin Lee,Corporate,East,Technology,Copiers,2310.42,2,0.2,-187.81
ORD-18794,01-01-2023,03-01-2023,Nina Garcia,Consumer,East,Technology,Copiers,2093.65,2,0.1,-13.15
ORD-10601,01-07-2023,03-07-2023,David Khan,Consumer,West,Technology,Machines,1528.86,1,0,120.09
ORD-17823,24-01-2023,29-01-2023,John Brown,Home Office,Central,Furniture,Chairs,1473.79,2,0.3,34.22
ORD-16824,02-01-2024,03-01-2024,Grace Johnson,Consumer,Central,Technology,Phones,1490.1,1,0.3,160.05
ORD-12346,20-04-2022,22-04-2022,Tom Davis,Home Office,South,Office Supplies,Storage,450.86,5,0.1,48.55
ORD-18433,05-12-2024,06-12-2024,Linda Khan,Consumer,West,Office Supplies,Binders,50.13,3,0.3,2.99
ORD-18702,14-07-2024,18-07-2024,Nina Lewis,Consumer, Central ,Office Supplies,Art,26.01,1,0,3.35
ORD-16449,22-07-2024,25-07-2024,,Consumer,East,Technology,Accessories,1663.28,1,0.1,8.49
ORD-11561,03-10-2024,05-10-2024,Nina Brown,Corporate,South,Office Supplies,Envelopes,152.12,1,0.1,-30.72
ORD-12084,05-09-2024,08-09-2024,David Rodriguez,Consumer,East,Technology,Machines,7536.91,5,0.15,403.43
ORD-10533,03-10-2022,05-10-2022,,Consumer,Central,Furniture,Furnishings,502.29,2,0.3,-71.18
ORD-12373,03-03-2022,06-03-2022,Wei Walker,Consumer,East,Technology,Copiers,7379.48,4,0,513.16
ORD-18439,08-09-2024,11-09-2024,Carlos Martinez,Consumer,South,Office Supplies,Storage,172.44,1,0,38.04
ORD-12646,01-10-2024,03-10-2024,Mohammed Patel,Corporate,Central,Office Supplies,Storage,362.56,5,0.3,78.2
ORD-11813,17-07-2022,22-07-2022,Wei Brown,Corporate,Central,Furniture,Chairs,424.12,1,0.15,-60.59
ORD-15426,01-11-2023,06-11-2023,Sara Smith,Consumer,South,Office Supplies,Binders,139.66,3,0.2,-8.21
ORD-11429,06-11-2024,09-11-2024,David Wilson,Corporate,East,Furniture,Furnishings,2389.52,4,0,-883.16
ORD-19451,10-02-2024,13-02-2024,Grace Walker,Consumer,East,Technology,Machines,7991.97,5,0.3,-103.46
ORD-11450,23-09-2022,26-09-2022,Fatima Garcia,Corporate,South,Office Supplies,Binders,291.06,2,0.1,85.04
ORD-16057,02-11-2022,03-11-2022,Priya Chen,Corporate,West,Furniture,Chairs,323.22,1,0,-16.19
ORD-19068,17-11-2023,18-11-2023,Maria Clark,Consumer,South,Office Supplies,Envelopes,403.56,2,0,83.55
ORD-14083,07-09-2022,11-09-2022,Carlos Rodriguez,Corporate,East,Office Supplies,Binders,127.8,1,0,33.5
ORD-11634,16-09-2024,18-09-2024,Mohammed Young,Home Office,West,Office Supplies,Storage,68.85,1,0,14.37
ORD-12368,10-02-2024,11-02-2024,Kevin Chen,Home Office,East,Office Supplies,Storage,179.39,1,0.1,37.21
ORD-19620,12-10-2024,13-10-2024,John Smith,Corporate,East,Technology,Machines,6800.78,4,0.15,615.81
ORD-18477,13-12-2024,17-12-2024,Anna Lee,Consumer,Central,Office Supplies,Storage,301.67,4,0.3,4.54
ORD-16146,18-09-2022,19-09-2022,Mohammed Johnson,Consumer,South,Furniture,Bookcases,701.18,1,0,68.9
ORD-14291,19-06-2023,23-06-2023,David Rodriguez,Home Office,East,Office Supplies,Binders,363.9,3,0.5,-0.99
ORD-10500,08-08-2024,09-08-2024,John Rodriguez,Corporate,East,Office Supplies,Binders,100.38,2,0,18.74
ORD-16497,02-06-2024,04-06-2024,Anna Wilson,Corporate,East,Technology,Machines,7092.85,5,0,1460.41
ORD-18777,14-07-2023,15-07-2023,Grace Garcia,Consumer,East,Technology,Machines,3602.18,2,0.1,737.38
ORD-17094,05-06-2023,09-06-2023,Tom Rodriguez,Corporate,West,Furniture,Bookcases,648.36,4,0,276.38
ORD-13898,15-11-2023,20-11-2023,Fatima Young,Corporate,east,Furniture,Furnishings,2382.66,2,0,41.25
ORD-13959,24-08-2024,28-08-2024,James Davis,Consumer,Central,Technology,Accessories,4854.2,3,0.1,-121.11
ORD-11526,19-12-2024,,Carlos Rodriguez,Corporate,West,Technology,Phones,4374.36,3,,1155.37
ORD-18484,08-09-2022,11-09-2022,Mohammed Davis,Consumer,South,Office Supplies,Storage,17.5,3,0.2,0.64
ORD-12139,01-09-2022,04-09-2022,James Wilson,Home Office,East,Office Supplies,Art,127.48,2,0,23.95
ORD-14664,15-03-2022,16-03-2022,Fatima Patel,Consumer,Central,Office Supplies,Binders,127.44,2,0,34.02
ORD-18106,06-07-2023,13-07-2023,Fatima Khan,Consumer,East,Office Supplies,Storage,32.62,1,0.5,-0.05
ORD-13015,20-11-2023,21-11-2023,John Brown,Corporate,central,Technology,Machines,2603.99,3,0.4,-320.4
ORD-18216,07-12-2023,12-12-2023,Priya Young,Consumer,West,Technology,Phones,711.26,1,0.4,-160.28
ORD-16207,07-12-2022,09-12-2022,Priya Garcia,Corporate,Central,Office Supplies,Envelopes,131.64,6,0,23.43
ORD-16240,02-12-2024,,James Patel,Consumer,East,Office Supplies,Storage,280.14,3,0.3,-10.88
ORD-17516,09-03-2024,13-03-2024,Sara Johnson,Consumer,West,Office Supplies,Paper,72.99,1,0.1,13.6
ORD-11483,07-08-2023,11-08-2023,Sara Davis,Corporate,Central,Office Supplies,Paper,232.32,5,0.5,-54.36
ORD-10631,18-08-2022,22-08-2022,Mohammed Walker,Consumer,East,Technology,Machines,1297.61,1,0.3,117.46
ORD-13389,23-03-2023,24-03-2023,Nina Garcia,Consumer,Central,Technology,Copiers,1678.7,2,0,915.83
ORD-12323,14-04-2024,15-04-2024,Tom Khan,Consumer,East,Furniture,Tables,524.03,2,0.1,-55.95
ORD-16772,08-04-2022,10-04-2022,John Smith,Home Office,East,Office Supplies,Envelopes,167.01,6,0.5,-21.04
ORD-11935,11-12-2023,16-12-2023,Nina Patel,Home Office,West,Technology,Phones,2758.1,2,0.15,358.96
ORD-11363,06-10-2024,09-10-2024,Priya Garcia,Consumer,East,Office Supplies,Envelopes,284.8,3,0.4,-0.48
ORD-19449,27-12-2024,30-12-2024,Nina Walker,Consumer,South,Office Supplies,Storage,526.86,3,0,77.75
ORD-10694,04-04-2023,05-04-2023,Grace Davis,Consumer,Central,Office Supplies,Labels,36,2,0,2.36
ORD-18199,15-07-2022,17-07-2022,Priya Martinez,Corporate,Central,Technology,Phones,1953.37,1,0.1,226.97
ORD-14371,10-04-2022,14-04-2022,Kevin Martinez,Consumer,West,Technology,Phones,5259.06,6,0,1019.25
ORD-15307,22-02-2023,24-02-2023,Anna Smith,Consumer,East,Office Supplies,Art,778,6,0.15,195.16
ORD-18911,08-04-2024,11-04-2024,Carlos Khan,Home Office,East,Technology,Phones,3368.28,3,0.1,762.24
ORD-13577,14-06-2023,15-06-2023,James Clark,Corporate,East,Office Supplies,Labels,230.46,2,0,44.19
ORD-15330,18-06-2024,25-06-2024,Sara Lewis,Home Office,East,Office Supplies,Storage,304.54,2,0.15,35.5
ORD-15732,08-09-2023,11-09-2023,Linda Lee,Home Office,Central,Technology,Machines,214.68,1,0.1,10.73
ORD-15920,13-05-2023,18-05-2023,Maria Smith,Home Office,East,Office Supplies,Art,56.36,1,0.3,14.35
ORD-18830,27-02-2022,01-03-2022,Tom Brown,Home Office,Central,Furniture,Tables,1360.63,6,0.15,-397.62
ORD-13352,18-12-2024,20-12-2024,Sara Garcia,Consumer,Central,Technology,Copiers,3907.99,5,0.3,352.31
ORD-19032,16-03-2022,20-03-2022,Kevin Patel,Home Office,East,Office Supplies,Storage,253.84,2,0.1,26.66
ORD-15859,03-09-2022,05-09-2022,David Martinez,Home Office,Central,Furniture,Furnishings,5217.3,6,0,-165.43
ORD-19775,18-10-2024,21-10-2024,Anna Smith,Consumer,West,Office Supplies,Paper,117.1,1,0.2,17.45
ORD-17683,26-11-2023,28-11-2023,Fatima Martinez,Corporate,West,Office Supplies,Labels,22.3,2,0.15,2.32
ORD-18992,10-10-2023,11-10-2023,Linda Lewis,Home Office,West,Technology,Accessories,4132.3,3,0.3,633.06
ORD-15473,08-12-2022,11-12-2022,David Walker,Home Office,East,Technology,Copiers,580.08,1,0,-23.18
ORD-10571,17-08-2024,22-08-2024,Wei Rodriguez,Corporate,East,Technology,Copiers,3400.63,2,0.1,-436.33
ORD-13858,07-09-2024,09-09-2024,Nina Rodriguez,Consumer,East,Office Supplies,Art,272.92,2,0,59.54
ORD-15740,12-06-2022,16-06-2022,Sara Johnson,Home Office,Central,Office Supplies,Storage,680,5,0.1,105.48
ORD-15231,09-01-2023,16-01-2023,Kevin Lewis,Corporate,East,Office Supplies,Envelopes,152.46,2,0.1,20.84
ORD-13757,02-12-2023,05-12-2023,John Wilson,Consumer,West,Technology,Accessories,5681.5,3,0.1,968.34
ORD-15532,06-02-2023,08-02-2023,Sara Lee,Consumer,West,Technology,Copiers,3282.66,3,0,997.68
ORD-18044,02-11-2024,03-11-2024,James Johnson,Corporate,East,Office Supplies,Art,30.55,1,0.2,-0.31
ORD-14070,07-12-2024,10-12-2024,David Wilson,Corporate,West,Office Supplies,Envelopes,963.36,6,0.1,198.62
ORD-18451,05-08-2023,07-08-2023,Grace Chen,Corporate,West,Technology,Accessories,6597.48,3,,488.63
ORD-13826,18-12-2022,20-12-2022,Linda Lewis,Consumer,Central,Furniture,Bookcases,159.41,3,0.1,-11.6
ORD-13479,01-10-2024,04-10-2024,Priya Lewis,Home Office,East,Technology,Copiers,1651.89,1,0.2,341.85
ORD-13433,23-03-2024,26-03-2024,Tom Martinez,Consumer,central,Office Supplies,Paper,986.2,5,0.2,73.14
ORD-17625,23-11-2022,28-11-2022,Grace Johnson,Corporate,South,Office Supplies,Labels,286.24,4,0.2,78.59
ORD-14662,16-10-2023,20-10-2023,David Davis,Home Office,West,Furniture,Chairs,1581.7,2,0.15,-273.06
ORD-17697,20-04-2023,21-04-2023,James Rodriguez,Corporate,East,Furniture,Bookcases,202.54,2,0.15,18.32
ORD-11966,10-06-2022,13-06-2022,Carlos Walker,Consumer,South,Technology,Phones,2520.62,3,0.15,306.93
ORD-18515,02-08-2022,06-08-2022,Wei Davis,Consumer,South,Technology,Accessories,4183.94,4,0.2,-48.33
ORD-12011,27-04-2022,28-04-2022,Priya Smith,Consumer,South,Technology,Accessories,455.12,2,0.15,27.83
